"PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","RAIN","WSPM","wd_coarse"
16.2195864884335,33.6579496492645,3.60607582435865,26.9631379572427,556.417847253129,23.5310149697284,13.9,1020.6,0,3.3,"N"
40.21478243755,47.9423511539788,5.31925163058594,34.0588209580866,729.809937192426,15.2227728931164,14.8,1019.5,0,1.4,"N"
35.2467951953665,49.530780369035,4.46568470017165,46.5273299146506,723.053139224606,14.054570872271,15.3,1018.6,0,1.3,"E"
85.3036769835017,95.4006637602827,12.1840180170741,108.971509108557,781.850389192293,8.84849247167128,15.6,1018.1,0,2,"S"
73.2482817424984,98.8560916010752,6.86295352762215,24.6211720278141,753.048723224689,96.6087431261659,14.7,1017.5,0,2.9,"S"
38.5606021654685,122.902268831383,13.0135374509547,46.9129787941749,600.854653624329,60.4622912061339,13.2,1017.8,0,3,"S"
104.147837147099,144.766252404637,17.1330142671568,42.8413541082385,986.814344745975,93.2850889769278,12.6,1018.3,0,2.9,"S"
59.407720451264,88.2396607516678,8.91530559004779,59.4544070171671,772.36456317629,14.6195722375382,12,1018.5,0,2.7,"W"
37.4552520071029,45.4493768053182,6.82832670203929,48.1485420451382,595.312444638813,22.0885927459117,10.9,1018.8,0,1.4,"S"
32.3868717059421,46.2436039350112,13.7048930806527,43.9250048760581,650.579702691619,65.6354135764028,10.2,1018.8,0,2,"S"
48.5414656184112,67.7665755695196,28.3346498348662,61.5932758245113,1019.87712955004,29.3811228523992,10,1018.5,0,3,"S"
51.3397067200622,101.781300437949,23.2963635813887,63.9214462593007,626.844363983054,25.3128218601425,9.4,1017.5,0,2.7,"S"
152.747050337058,217.68274783628,24.1824748160542,57.2001121982053,1475.35591005856,70.1254352532335,8.8,1017,0,2.1,"S"
180.462959182286,184.041841682638,27.1724432519866,75.5892038561949,1995.48622782871,17.2945048944181,7.8,1016.5,0,1.3,"S"
236.067627416525,332.319084014462,25.9296795959858,105.78680223955,2633.86800551046,4.0206492102972,4.7,1016.1,0,0,"S"
146.531094119422,152.253738223482,21.5544935265419,107.371329598646,2091.05334393904,3.51356666951526,4.5,1015.7,0,0,"N"
98.1066305576448,140.886267627189,43.5773735682825,83.8511159175053,2001.99958878804,7.52358468058933,1.3,1015.7,0,1.2,"E"
152.522757805826,168.892728745313,29.9602450689672,126.30663775962,3646.39091339896,7.11857714038275,0.4,1015.7,0,0.8,"E"
146.789121735188,195.635686268516,46.6466154818356,80.7500253986959,2332.76740009568,5.31522091938373,-0.2,1015.5,0,1,"E"
58.1174430163109,50.2564841614918,14.3646703550175,52.4415747858757,1349.26824636653,10.2025535446209,2.1,1015.4,0,0.9,"E"
182.886973640669,189.782147261948,25.7844299315495,83.1462272653911,2943.64869255834,10.7205744495147,5,1015.1,0,1,"E"
69.6010503470007,109.504014313235,16.0563817863039,83.6682741351975,1617.70059870402,7.0433126101827,6.7,1014.5,0,1.3,"E"
114.138320588278,126.771667242793,13.8445382355008,82.054820424731,2525.15260236601,5.27231687707351,9.1,1013.8,0,0.9,"E"
208.978724865847,328.246189877824,41.9045580405984,119.834756406521,2725.85997956559,14.6571724054939,10.9,1012.8,0,1.3,"E"
87.6218187281371,121.239836919533,12.0852161026686,79.443910778912,1131.19088051994,7.16600971904839,12.3,1011.4,0,0,"E"
38.6919246542971,46.7685124527331,12.2927054328524,77.0948379737631,1011.37470884293,13.6431916003171,13,1010.1,0,1.5,"E"
66.5355253784137,79.6827213569192,13.9853305177243,57.9669811884144,1401.6882664352,15.59016789614,13.3,1009.5,0,1.6,"E"
30.1389654898161,57.5623103826013,9.45929289666133,65.7041957807347,686.173336710925,21.0025728221302,13.8,1009.1,0,1.9,"E"
68.7171080860506,65.3860765257204,8.09274692234964,39.33182166186,934.7190132956,21.4684609012438,13.2,1009,0,1.8,"E"
85.5201608141155,100.858542633488,27.0740271015686,61.295610863764,1794.7957304383,11.2493952871534,11.6,1009.4,0,0.7,"N"
177.437520256806,193.856874930534,12.4706170193644,90.261363781125,2337.28870705304,8.07717676899213,9.4,1009.8,0,0.7,"E"
473.222371585446,603.193685671309,18.558130939905,197.492009719762,3795.7667838127,2.25213430164558,6.7,1010.4,0,0.1,"E"
296.206847882444,478.633802692976,38.9776449930081,109.718646728149,2930.6324568561,12.9627838330727,5.2,1010.7,0,0,"N"
263.030954058139,185.941568089605,39.7565586362077,101.115857416971,3569.80325067898,4.49680579789301,4.3,1010.5,0,1,"E"
105.465200232453,132.04083224375,18.0506200851145,63.1086076311463,1605.00073575701,14.431653274582,4.3,1010.7,0,0.8,"E"
361.770855118812,356.54888069599,28.5863325826214,229.769934477223,6462.73641649904,5.38049366028075,4.9,1010.5,0,0,"E"
95.2956187033362,101.228285568049,20.202683305466,139.222247649139,1734.6520469828,12.095596354012,5.6,1010.4,0,0.8,"N"
167.614459494379,230.108716979089,37.1124904049259,161.449200837993,3139.46640583195,3.53641821140574,3.5,1010.2,0,0.5,"N"
94.3039693539248,132.104928384796,14.7400272612776,100.041813588691,1934.91779543973,3.40643179434542,4.6,1009.8,0,0.7,"N"
166.101037007308,145.619245267184,19.8025548053068,119.584901452957,2468.73492164128,2.28369129174325,4.1,1010.3,0,0.8,"N"
64.8196713945739,85.1778566915367,11.6055258244114,51.6816527897021,1851.93717867266,10.8496233590401,5.3,1011,0,0.9,"N"
66.7607623398924,97.5948781037878,32.8756139194723,89.6875052390448,1219.05888973228,11.8452926482695,6.9,1010.8,0,1.3,"N"
35.5273802420423,78.0781073629099,4.87686981674276,76.5373536558534,989.180082146182,6.96943991773268,8.4,1010.8,0,0.8,"N"
77.2749247161572,125.406076133308,13.6881925625438,77.3916787956442,1247.22103149915,10.9652939243597,8.8,1010.4,0,1.1,"N"
145.062869151064,192.360091378671,19.611662606477,111.425521519296,2525.83984851886,6.76073977361523,9.5,1009.5,0,1,"E"
410.820958404373,682.660306824588,30.9324993078476,161.764408576822,2134.23551482788,3.93541160195245,10.4,1008.5,0,0.2,"E"
115.044671897736,154.961000578352,20.5705222316324,98.4127252302517,1407.73113994134,17.2693472909287,11.5,1007.6,0,0.8,"S"
106.001402705519,128.597996191727,7.65708313161835,78.5421708897441,1575.31429793728,15.5514126309588,13.2,1006.9,0,1,"S"
133.028385154197,141.096950499941,16.8274725606746,77.209447508066,1327.27399736274,25.2384376968038,14.7,1007,0,1.3,"S"
195.331235420302,201.541558575958,18.1849055677439,86.1827601908439,2998.89339729767,19.0648766685031,14.6,1007.2,0,0,"S"
53.7629498159284,123.478279939672,9.73076801844044,80.2424369437229,842.386458081273,8.61634726576339,11.8,1007.9,0,0.6,"W"
93.7973515492153,144.399077325126,8.82045454373293,75.2274621521029,1549.37516003392,11.9827279591458,8.5,1008.5,0,0,"W"
55.8989747741821,85.3197813160269,14.5761260679963,79.819381712995,934.31808237472,8.17164628583191,8.5,1009.3,0,0.4,"W"
378.09508310768,388.155752145777,53.2423524621726,219.864154864111,4428.46982342234,3.63262732218009,5.8,1009.9,0,0.2,"W"
228.210667768614,308.777020043083,64.6603817657454,135.735244646699,3086.85805417351,6.23146846052071,5.3,1009.4,0,0.7,"W"
83.1540322877795,186.77220449868,14.1006037313864,57.8894155813958,1014.45198458696,24.4091510337524,8.3,1009.3,0,1.8,"S"
77.3090116061356,119.855911119864,8.11191992648582,73.2963213693253,1457.84684295331,10.7493983700045,5,1009.4,0,1,"N"
148.014996085807,151.46707091426,42.1765584109117,91.219704870663,2926.33692316804,2.4056063607372,2.9,1009.2,0,0.6,"E"
98.8664538376737,132.41309429973,15.4860324912627,78.508356912049,1416.37504031339,8.67495876774866,2.2,1009,0,1.6,"W"
159.318345107251,197.920365347441,28.8359989560116,88.5053579930748,2697.24411942127,6.11447150377266,3.3,1008.9,0,1.6,"E"
154.773146553895,209.026867861594,32.0567989398263,76.9268793845039,2436.44741713411,9.04216160563508,1.2,1008.3,0,0.4,"S"
167.987050271485,239.403472999129,41.92504026385,109.480295249901,2888.27109553735,5.35020694778602,0.9,1008.5,0,1.4,"N"
112.095994578824,100.042525607488,19.4527639202631,90.4939668894803,3099.31777368233,4.40563143135078,0.5,1008.6,0,0.9,"E"
465.822738770474,667.425782246909,55.7063659638101,197.889541473598,4022.23376493475,2.55181369479999,-0.4,1008.4,0,0.1,"E"
93.7256960786537,94.8937494315061,22.5602500952151,137.089260562407,1971.90725487753,4.14106735031528,2.6,1008.7,0,0,"N"
167.945514189259,190.838773942657,11.6779559575364,79.5787959041719,1690.56595625633,13.3480788642746,8.9,1008.7,0,0.9,"E"
94.1077072181162,163.817750453587,22.0425516034685,111.115173978161,1772.85942201727,12.6552059470606,9.4,1007.9,0,1.1,"E"
51.984926902791,101.852105352321,16.158387771221,62.66165785867,1050.42807198911,24.1360826716463,10.5,1007.2,0,1,"E"
60.1925473189795,91.5430629155831,6.60335491953202,49.7752826005371,1097.98314792122,22.1371038601685,14.7,1005.5,0,3.2,"E"
63.9824433470099,131.842769899435,9.62719457138989,35.037974351812,1080.7603694166,24.6814405823422,16,1003.2,0,2.7,"S"
32.5188754702941,53.2375814640023,8.81701792869758,38.7001120535786,410.189958341124,138.740005332317,17.9,1001.8,0,2.5,"S"
81.0604034960505,79.6815393667877,14.1750669141705,67.4175796208159,1302.3596580515,24.1042232718628,18.1,1000.5,0,1.8,"S"
17.1109736130021,39.4183707773818,6.39933645389271,22.1400929397152,211.927317465601,108.044046206633,19.5,999.3,0,3,"S"
68.2074058018731,134.797110764333,16.6154817807262,87.997205582932,1197.42341760351,48.9884611776841,19.1,998.9,0,0.9,"S"
58.1377124642851,69.3843815598378,3.47219928011269,43.5060786669204,788.31751827138,24.0119201291559,17.3,998.5,0,0.4,"S"
97.9736655753956,104.769427075175,5.82234389250277,62.99746927013,1360.53870434298,17.2866149971263,12.5,998.9,0,0.7,"N"
43.3592127485277,53.2093795979431,10.1098771701017,66.4496475549517,916.170030970611,10.9442529198391,11.2,999.4,0,1,"N"
67.9019119115865,95.5637942831172,6.88863768238347,73.6312686587349,1106.48788343951,11.051969341886,10.2,999.6,0,0.5,"N"
56.9315016762274,69.8885604687903,5.14932431890245,70.2697904564147,1278.55397307635,7.32900095723917,8.6,999.5,0,0.6,"N"
92.4036062192923,132.149574947951,10.7171962606141,85.0664293613066,1916.03122878843,5.90293892493219,8.1,1000.1,0,0.8,"E"
201.710314640818,168.87690859766,20.5568247995759,129.051397064054,2291.44487550937,8.41919952865165,7,1000,0,0.4,"S"
123.10625435951,153.733241987204,13.758477050684,133.388569404439,1528.56820623607,3.21050741095183,5.4,1000,0,0.9,"E"
102.822856309511,143.320422822366,29.3193470807306,68.6566897310559,1293.68817895808,42.245466104173,5.3,1000.2,0,0.9,"W"
125.597976481891,177.541577058957,17.1553055452354,169.377722568434,1765.04728388508,4.38413379920477,4.1,999.9,0,0,"W"
220.264520813176,193.431033873451,43.5143342658801,154.724018165254,3468.31567858459,16.2372533172138,3.5,999.8,0,0.6,"S"
82.5023634297946,89.456403043046,7.38326258489088,66.0563422264727,1379.01224444034,7.16070521269237,3.4,1000.2,0,1,"W"
164.331258525464,213.497615120287,8.30061533025522,128.597000259482,2500.93107875155,5.65331013431568,3.4,1001,0,0.2,"W"
135.91654244435,153.499195195364,25.3574624058378,119.679036515755,2715.91675203943,2.76878816848587,3.5,1001.6,0,0.7,"E"
271.016759925212,312.581283281186,29.3280322930708,110.603315199648,2440.05818477253,7.15377734179565,6.6,1002.2,0,0.1,"S"
226.266142191986,287.909765014587,19.0973272081646,91.2642642608785,2312.55108815675,10.5565437103102,11.6,1002.3,0,1,"E"
157.906570963964,127.556396496815,16.1845233073255,84.4405487171837,1890.95008219751,14.272830833056,16.6,1002.6,0,1,"S"
74.3429568776729,109.757767304585,9.66118006860564,34.2587147930321,786.853803021871,87.0623021441541,21.2,1002,0,3.1,"S"
55.7982891260702,102.012983924136,15.6717703154148,43.9511457008405,608.329597846703,91.9367238697138,21.7,1001.1,0,2.9,"S"
22.0317814539532,43.4595042275427,8.92436029936923,30.2665343823839,442.241319464844,82.6671075260242,17.2,1001,0,3.5,"S"
62.4222355640547,90.6002001447528,16.4842871139914,32.3806621369497,550.18671808117,196.242394509402,13.8,1001.2,0,4.9,"S"
57.3439106449532,127.554796004572,16.3825413959345,35.3120663091634,1050.90134008257,74.5345084715945,11.9,1001.5,0,5.1,"E"
86.2890138139763,160.096837488548,28.9792618043732,68.4170555941893,1146.22774569162,55.3297511931391,10.9,1001.7,0,2.4,"S"
98.5319370650355,169.721677059235,31.2994630020955,101.68440585704,1867.23121702491,18.6402672741442,9.9,1001.9,0,1.6,"S"
245.268525696393,257.584486360499,30.4768050643321,68.3937217541257,2512.71241508319,24.8712437405334,9.2,1002.4,0,1.3,"S"
90.301618425699,124.75826183387,14.6694249569346,86.4942081487225,2094.07563250304,8.66644262285545,8.4,1002.4,0,1.9,"E"
77.9546744725135,143.048047057262,17.0359300931326,89.3515301162923,1697.15840385085,5.31739161964133,7.2,1002.2,0,3,"E"
74.1459206060172,71.4781478645416,13.9222814203586,80.7036413753675,1552.93714719634,15.3406433743252,6,1002,0,1.9,"E"
116.752130944996,153.839973671762,15.4229117020823,64.0520807480521,2578.12672003341,18.6198187822494,5.9,1001.1,0,1,"S"
190.208722493271,356.791379188476,17.2107800009741,147.008166498503,2430.30925152186,2.62945863653949,5.3,999.2,0,0.4,"S"
279.120263811479,187.015838274343,30.4751222896765,140.50561927924,4545.63760481709,3.67140544453377,4.4,997.9,0,0,"S"
409.701256523101,323.347080996457,48.1446403094907,178.756552851143,4334.79393141816,4.7122165359404,3,996.9,0,0.1,"N"
155.77092854821,145.013132949754,15.6258207450986,118.717890562612,2334.80700600756,3.75052874180814,2.6,995.9,0,1.2,"E"
195.361244731679,209.181834308143,29.6327565966604,135.209472849882,3235.61551288565,7.52687822127971,2.3,994.7,0,0.9,"E"
210.805914192303,301.295445661296,8.90236545025869,181.378288062452,3641.63407881674,1.93833039988822,1.7,993.7,0,0,"E"
62.6557285730055,88.7614711016918,16.082197223828,64.3197884791881,1628.01097125988,11.0576011763158,2.4,993.9,0,1.7,"N"
102.71604341994,122.16431786748,20.2871760570448,105.028524475569,1471.62776542173,6.52563563970242,4,994.1,0,1.4,"N"
284.123860314138,241.47686274125,56.2734575151236,109.172457715946,2907.4132780374,5.37669135025089,5,994.7,0,1.7,"E"
125.97406015018,197.033512287279,13.3240534582489,139.494759640704,2089.61595289386,3.90078344344504,7,996,0,0.4,"S"
24.8213057731923,65.811991571585,9.72342677627938,30.398873531516,602.413205023043,83.8425414169706,14.3,997.3,0,5.3,"N"
14.68479792985,63.6970556791307,2.22581156350438,11.9692579198248,278.517993574833,94.9642931889218,17.3,999.6,0,7.5,"N"
11.9818554151951,68.8815725426631,5.13019929819416,28.0908407561251,383.71032641228,52.8246500984705,13.8,1002.9,0,6.1,"N"
21.7582542577432,219.932212896658,1.70612625842267,15.8576325265169,329.48244796132,58.9041933834501,11.7,1005.8,0,9.2,"N"
11.9688745188572,43.7543075238711,7.56568290550849,15.6548088893583,266.58820288832,64.860077500803,9.9,1008.5,0,6.4,"N"
25.5701781905614,100.088356983596,6.95940743075115,21.5536565617606,372.27454279375,39.6068918505408,9.5,1009.8,0,7.1,"N"
50.1106417608509,75.309621018458,19.903826596024,35.1019451425623,478.150334221401,60.1055066157826,9.7,1011.1,0,4.7,"N"
30.0152933847955,88.1169240737905,5.07821703117767,23.5222132477579,436.538053230294,30.3756113243194,10,1012.8,0,6.2,"N"
8.66459786526159,31.7558343592387,4.73939587932308,20.427232262211,329.55383540162,38.1826742803365,8.9,1014.7,0,6.5,"N"
16.4218686678729,34.516735346277,6.07694029302541,22.7762879580988,345.597842785427,72.7065275288158,7.9,1017.5,0,5.2,"N"
8.76685596023861,47.6355034941635,3.01808824706997,10.7173740265764,201.562029247618,205.209619472544,6.9,1019.2,0,7.1,"N"
10.7701550377091,66.6110192196021,2.59326156508069,9.79057164369757,225.424103430651,59.9923248406327,6.1,1021,0,8.8,"N"
23.104219504076,61.3270590428053,7.38181706790028,26.9346434822731,478.43230587754,26.3567739270385,5.6,1022.6,0,4.5,"N"
22.3683801665697,32.3382910606382,8.90587869030105,28.6046192121243,817.600387513995,37.3037819485047,5.3,1023.1,0,2.4,"N"
21.2241242834561,24.8204260012068,7.23160708741799,33.3069542208997,632.94700701401,22.1581289078654,4.3,1023.4,0,1.6,"N"
126.084426360241,99.7459255891599,34.959860490121,70.721975485588,2157.66353709396,14.2695401249352,2.1,1022.9,0,1.6,"E"
94.0213202323535,94.4519064367464,22.7838278293223,58.728190021658,1834.23132632924,2.78937362161796,0.2,1023.2,0,0.5,"E"
28.5901340672555,49.0544354214931,11.6436804493398,49.3382431638365,842.110526910396,11.613066431865,-1.6,1023.1,0,0,"N"
29.9469595946478,35.08304724979,5.2212950624325,68.9744438716451,1138.70211122059,3.90571504247514,-1.9,1024,0,0,"N"
194.818885895059,195.967670800712,43.6644764850614,92.6467987106235,3187.32735834046,3.36890267442618,-2.8,1024.1,0,0,"N"
71.7019390898464,92.0062098352668,20.7196309901868,84.8707202461533,1727.99887280592,8.23350423585672,-2.1,1024.4,0,0.1,"N"
38.0268949395808,49.9455271510521,11.8765465858232,43.9253776331563,912.024476481289,70.6614675727118,3.7,1025.4,0,3,"W"
