"PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","RAIN","WSPM","wd_coarse"
87.9834332426376,116.844150595401,13.113605998692,106.720856341205,2264.42947121069,2.34685538217383,-0.7,1033,0,0.6,"E"
98.2578093766308,153.191940256392,39.5791941158851,168.425760164171,1705.64004612553,3.6635729557079,-1.6,1033.2,0,0,"E"
21.170991334438,32.4975512319501,11.0323617808014,96.85086073935,895.536646592579,6.64853557395737,-2.4,1032.1,0,0.8,"N"
45.858899303999,63.8821494826542,32.8797485448862,75.595417034865,875.036559255936,13.4330520584308,-2.3,1031.3,0,1.5,"N"
26.908464539647,40.874230173386,8.23975768516225,53.6360123224825,980.779551361967,4.6980153256236,-1.9,1031.9,0,1.4,"N"
36.717912182829,34.326622359967,13.3393030450722,47.2440937460645,887.173902947,9.46029395573471,-0.9,1031.7,0,1.6,"N"
70.6410966964661,63.2887053550117,14.6543545554725,105.107432997801,1680.09450231582,4.11563762709972,0.1,1031.7,0,0.5,"N"
58.0786773343565,82.5548984604189,34.0655611073184,82.6052055415393,1669.12125511317,11.8963961392902,1.5,1031.2,0,0.6,"E"
27.9419391336834,55.5778300648737,13.2305315157061,26.2721357986598,681.578232197855,24.5477960331216,2.6,1030.2,0,3.1,"S"
49.1114933190589,62.884507836487,15.310017579647,63.0343256638193,933.996323386943,11.1192737279981,3.8,1029,0,1.1,"S"
60.8863686988292,71.7134977005365,9.31270885370418,43.8222751975856,887.953050433737,15.7359714312887,3.8,1027.6,0,1,"S"
61.0812120007222,91.474925429233,16.4259040112178,73.0805961055263,807.360327192857,12.7131945534492,3.9,1026.8,0,0.4,"S"
121.436655325993,174.227583724259,60.2061772639648,73.0839827450677,1550.02097805092,14.8213819102954,4.3,1026.2,0,1.5,"S"
21.900512370187,30.6344066107995,10.5081159045336,27.4207391710684,529.158107088804,69.7084641576574,4.1,1025.4,0,1.9,"S"
28.2845640758018,32.5111298996865,20.975697359913,36.344803051758,583.000555326452,22.9571783746426,3.2,1025.3,0,1.3,"W"
88.1577899283279,59.2619576839262,17.487499110608,133.041912209861,2562.09455030028,3.65214062773428,2.2,1025.4,0,0.4,"N"
75.1113350411049,104.207132240771,25.1570246711797,84.8542528401639,1685.83648477015,10.4710205754242,1.6,1025,0,0.1,"N"
45.4729373219493,39.5872180004414,12.5782758492793,66.3704509049422,1257.03967365908,12.407952009606,0.7,1025,0,1,"N"
156.60621112946,178.409262539292,42.0826211799627,78.8190110271662,2390.70010438212,6.17578795738627,0.5,1024.8,0,0.2,"N"
35.942024215865,65.4454773887142,12.5772658860397,79.2882682952703,1543.20283435867,6.93746382860461,-1,1024.2,0,0,"E"
49.0628979252695,45.8533351359073,36.0381953404759,91.9209418015654,1652.92183379856,2.78323777381301,-1.3,1023.2,0,0,"N"
61.1581952437666,81.9268134783106,8.82815107601197,83.4303182797712,1676.50578783136,2.55506395995311,-2.2,1022.3,0,0,"N"
60.9495842437452,63.5948691095668,30.8386602377426,79.2644956692237,1381.80468096704,10.1560778274743,-1.8,1021.4,0,0.7,"W"
216.075219207346,208.487475039846,75.7583801961275,121.3719821506,3623.07387153917,7.68189430595633,-2.4,1020.4,0,1.3,"E"
94.8361026433524,131.89148840907,25.1793587842177,65.1844409098142,1718.0998329737,4.34707732823515,-3.3,1019.4,0,1.2,"E"
170.848541218696,291.372028739871,32.9344625505253,106.66337532084,2228.46875411485,3.05119670069451,-4.2,1019,0,0.1,"E"
146.230324163481,108.418815493891,25.3499534506977,90.152373933087,2843.19121722249,5.97864838430049,-5.2,1018.5,0,0.9,"N"
371.688708933217,447.006026032242,154.038622374764,147.695429315116,4295.9847951849,8.98567755662022,-5.4,1018.3,0,0,"E"
187.668042139573,124.669453064363,44.8326484124964,123.472171786704,2793.30565006241,2.5759689544667,-3.3,1018.6,0,0.1,"N"
148.261367820904,155.97405020121,23.1983500733857,86.660903228351,1868.42644643732,3.43723684346629,1.2,1018.1,0,0.8,"N"
136.329663311534,142.626637941863,40.2232984860169,78.829130634585,1554.90139218418,28.7722625396996,4,1017.6,0,0.6,"S"
67.2634144992583,113.708230503775,18.2333431327349,63.3918866205033,1596.96630118854,10.8994582304998,6.8,1016.7,0,1.1,"S"
48.0916957387709,79.7564365695478,12.2824632620232,87.5933652231887,1148.57067725375,13.6203123006893,9.5,1015.6,0,0.5,"W"
33.4482607447453,42.1715298637364,9.87293949803238,47.1934784898865,949.77905573089,30.9902825136856,13.4,1014.4,0,1.8,"W"
43.0151907720363,80.3178579990257,4.40464823200428,16.5669980693683,427.714501150933,74.7876403291792,15.5,1013,0,4,"N"
18.7515308732716,49.7843382130208,5.92963355238613,18.3569634321507,331.520543463831,247.122404518972,16.4,1012.4,0,7,"W"
22.6230525754173,42.0041720869971,5.22426389664034,20.3500859056455,576.558643370046,60.5914809998332,16.6,1012,0,4.7,"W"
55.0245189764361,84.5399260727607,16.594522705892,70.7675853007049,1591.15807517046,37.6986086429159,15.8,1012.2,0,1.3,"E"
55.3834218602775,104.873779832882,8.838282260281,57.1132779240979,928.56570780313,43.7026339958738,12.6,1013,0,1.3,"S"
56.4284132770932,81.5618529232376,27.5523159684548,78.4515898791806,954.750050742341,31.7834920587092,9.9,1014.1,0,1,"W"
93.6755950747842,113.989877653206,39.1469702345511,108.586890715666,1552.98313577861,7.01138913567847,6.8,1014.9,0,0,"W"
97.1263256932016,101.117350305457,26.0989232316106,85.0492748292802,3044.75720333287,5.93867896354304,5.2,1015.2,0,0,"W"
75.7052800690583,110.682743746361,19.1712554137622,97.1576357203061,2103.84395764681,6.92287803334233,4,1015.4,0,0.2,"N"
87.4692788801655,157.996571904803,18.9104175547567,104.94187386913,1616.21242666825,6.51386370168121,2.7,1015.8,0,0.4,"W"
122.858086453692,177.798099247709,20.2430657174903,106.359678060452,1730.17751948777,10.5939785696503,7.1,1016.7,0,0.4,"N"
16.3209594640895,32.7404838265417,6.5344610472744,15.4627824985078,496.010050469552,77.6146304762956,9.9,1017.5,0,4.9,"N"
10.9659512143024,20.238660840116,3.09800192484938,19.0662690209176,319.212671745043,64.9125527206272,9.3,1018.4,0,3.6,"N"
97.7173187447644,83.1918412372241,23.079618451753,65.8125563952202,1885.43725042157,23.3749393906433,8.4,1018.7,0,1.5,"N"
16.2846251182096,55.3638878568093,4.06888118149067,26.4494323837482,356.593940806598,18.7637049770107,7.4,1018.6,0,3.6,"N"
31.9802894962145,71.8633696714957,8.54834725817664,28.6149339826928,773.960392061998,28.263380037802,6.2,1019.6,0,2.7,"N"
40.0245458883967,55.6998029151108,14.0970551423231,63.6534248536202,1005.67959951717,14.9238972562613,6,1020.1,0,2.4,"N"
29.2399396143211,40.9415357055094,12.0175936181068,39.5407943962553,891.689112947929,28.749821133808,4.2,1020.8,0,2,"N"
34.7862853756211,47.91063999838,4.58471627875287,25.1122947577828,521.869750359165,15.0596136370361,7.2,1021.5,0,3.2,"N"
9.41464977549875,17.831074403152,4.1013300663025,24.2506921587315,377.991457578047,32.6661068145922,8.6,1022.3,0,2.8,"N"
37.1330806425257,57.3989005549485,7.00026312171272,47.9877769676327,729.36080251781,30.8499003376417,9.9,1022.6,0,2.4,"N"
43.0608684964692,49.2335749197454,9.257546258701,61.6882372589224,958.2927487794,6.25382914169711,11.5,1022.3,0,0,"N"
10.8997438979401,12.5977345225724,4.05958714685037,23.8647707961648,377.889503465965,72.4109779088951,12.3,1022,0,2.4,"N"
14.3335668073628,31.8839665843912,2.9266540418163,23.0582186839196,567.625628626565,25.4903699375651,13.9,1020.6,0,3.3,"N"
42.8292623498825,47.3459830174851,5.92398952670941,30.8488560294184,814.796295736484,18.0594007891753,14.8,1019.5,0,1.4,"N"
31.8476250126774,43.8855124970844,4.264919267925,41.0769201636647,716.386237821918,17.2920896653744,15.3,1018.6,0,1.3,"E"
91.8047742211002,99.7101980450499,12.6187285486309,114.589245083411,818.056322924334,8.34699945769622,15.6,1018.1,0,2,"S"
97.7603272903066,119.263159224087,8.52767709309164,23.7264277674584,967.695238769438,118.536897004031,14.7,1017.5,0,2.9,"S"
49.5959585921439,156.870011274021,17.5447075657904,50.0904144218619,751.397345234937,68.3397629884766,13.2,1017.8,0,3,"S"
146.242484410896,185.574006241799,23.4616234523723,43.7078262262958,1306.34500097679,114.5016284713,12.6,1018.3,0,2.9,"S"
66.7320393490993,102.103722600998,8.4800325068829,59.9720593687273,868.186622267801,12.7655969912972,12,1018.5,0,2.7,"W"
30.9449946631795,36.4832638712991,6.10231250265554,40.4033357057235,559.922292663453,28.8694201592957,10.9,1018.8,0,1.4,"S"
31.1894460501008,42.8310882531924,14.7744231395787,39.5890719600848,696.918413850369,87.6483066985413,10.2,1018.8,0,2,"S"
63.5862897723343,80.7447894034997,40.4996853954293,67.2471356719218,1339.29256335128,30.9877919889438,10,1018.5,0,3,"S"
61.6810771352228,119.542146217797,29.2845637945448,68.5494599416021,722.452737480375,25.925423776891,9.4,1017.5,0,2.7,"S"
172.590529586815,240.018948688325,26.6471690203111,53.244839266839,1714.17007323149,90.9217717317456,8.8,1017,0,2.1,"S"
160.249669436163,159.725572795394,25.2043368744296,63.9582755742324,2002.1071995188,22.3382626811107,7.8,1016.5,0,1.3,"S"
133.091562683098,191.14899178787,18.818169463388,74.252692234106,1931.39484653785,6.4935132047073,4.7,1016.1,0,0,"S"
153.988095737395,128.751694388002,31.5439362268749,108.215078364506,2258.71097735912,4.90644130930997,4.5,1015.7,0,0,"N"
82.7708624983836,123.419500264782,38.8554402839005,82.3787943602339,1806.67612443643,7.42060984533044,1.3,1015.7,0,1.2,"E"
124.986289132453,142.096912154447,24.1081368652694,126.629684260968,3256.67015389932,7.2086152568415,0.4,1015.7,0,0.8,"E"
122.818131390115,172.216724736296,38.9464829637039,80.0227433175574,2000.13287508065,4.83492956967166,-0.2,1015.5,0,1,"E"
44.4186535522966,37.2164065358505,11.553852912864,46.8379521877223,1150.91654511413,11.5964743475407,2.1,1015.4,0,0.9,"E"
168.079132659838,172.084680522449,24.0003512510771,75.0532279026355,2956.39082964938,12.9715097996493,5,1015.1,0,1,"E"
60.9604467430746,97.4722890047039,14.8929332623623,77.9383059498601,1597.77612810115,7.868403332225,6.7,1014.5,0,1.3,"E"
101.075978339444,110.510373753919,12.8361535907865,71.7268872670081,2573.43569097992,6.35045201418203,9.1,1013.8,0,0.9,"E"
209.417234377381,334.287161599045,45.7715909436804,110.984938019666,2970.19847854084,18.8492658333309,10.9,1012.8,0,1.3,"E"
64.9049260220544,89.9507996848382,11.2270574369923,63.0693454921529,931.663254752678,11.2727515655641,12.3,1011.4,0,0,"E"
33.1298209575617,38.475928367371,12.2279434796534,70.064080917359,1016.6493767615,17.0697049986273,13,1010.1,0,1.5,"E"
61.9910444981945,71.0569850375479,14.4324638392677,50.8749516483015,1507.36894647831,19.6781313926284,13.3,1009.5,0,1.6,"E"
26.7615430916072,50.535242979746,9.65983199645207,61.016703778831,696.867961263173,26.148421258523,13.8,1009.1,0,1.9,"E"
66.3237801445909,58.0411501558062,8.10610386804522,33.7285643843988,991.038571969475,27.5511382444896,13.2,1009,0,1.8,"E"
89.2306204118181,91.5137666378244,38.2257120494975,55.0710703963872,2118.12428635989,16.2331105398012,11.6,1009.4,0,0.7,"N"
161.128698416586,174.074802020514,11.4101340758872,78.125129177298,2315.42015860595,10.4881185819328,9.4,1009.8,0,0.7,"E"
425.255192872035,561.618299100349,16.2345791333838,181.985999744759,3437.32692503864,2.68339086896696,6.7,1010.4,0,0.1,"E"
331.902184869296,452.182237645124,61.5312385084257,106.411718691413,3353.16558959523,21.8334410026964,5.2,1010.7,0,0,"N"
246.122234083825,167.031840353897,37.0398157189411,94.0754071905605,3559.90590921802,4.7386205013261,4.3,1010.5,0,1,"E"
86.4769363211401,109.14064209129,15.5934347909064,54.7606770493854,1439.36067376111,18.4090035306517,4.3,1010.7,0,0.8,"E"
297.01182977111,291.886660818913,25.3115010164962,208.676829915546,5996.04827514924,7.46456818370689,4.9,1010.5,0,0,"E"
95.1803748387045,89.7893107952627,23.6803279241781,144.780301287858,1855.75496347664,15.4255602138051,5.6,1010.4,0,0.8,"N"
175.634250536157,217.6786842888,47.1271838940625,174.332593882888,3450.300646687,3.95141528236743,3.5,1010.2,0,0.5,"N"
95.2513327484088,122.228928118477,16.7178710125298,102.870305390399,2076.88440792379,3.65339837524084,4.6,1009.8,0,0.7,"N"
176.491888778026,137.613777662741,22.0060817781789,126.638085181723,2669.6047598422,2.22433319057342,4.1,1010.3,0,0.8,"N"
62.4209551527202,74.611598836085,12.6542562951366,47.789848096902,2043.67804077595,13.5914090690572,5.3,1011,0,0.9,"N"
64.8647403582161,91.3668968539346,37.3705245502249,88.5445422335996,1276.43000977341,13.7450793389752,6.9,1010.8,0,1.3,"N"
33.2825139155617,69.3558188502754,5.23105709188109,74.698691952234,1041.44647692489,8.56335359418168,8.4,1010.8,0,0.8,"N"
78.7266948015729,121.562562692714,15.4211915129277,74.6420454739352,1355.8446230348,13.3558184888447,8.8,1010.4,0,1.1,"N"
135.19441144169,180.755849523064,19.0670948552756,101.611860500181,2619.23882970243,8.07273948202771,9.5,1009.5,0,1,"E"
387.441562883783,681.558345707271,31.1769828364532,144.954942462513,1936.36200183471,5.04551232503008,10.4,1008.5,0,0.2,"E"
83.9189102020508,113.756737527158,18.0152647509197,77.0453682786201,1257.47422896797,26.2338458913461,11.5,1007.6,0,0.8,"S"
84.0378686646182,101.171653000306,6.33928697431634,62.8777937387329,1518.86153605831,21.4627343445242,13.2,1006.9,0,1,"S"
118.226795347617,122.535609911487,15.9352240453654,65.1084621299084,1326.53467941999,33.5828762483794,14.7,1007,0,1.3,"S"
113.765384108817,112.060807428165,14.9786803381382,54.7167717482075,2505.56051149338,41.4893813605576,14.6,1007.2,0,0,"S"
43.6692100683352,95.4921878031109,10.2962510170316,66.0648786750979,749.845286668637,14.6520819333501,11.8,1007.9,0,0.6,"W"
70.108491408914,91.2160668313583,9.70511361393931,55.3844745827305,1340.69714454348,29.7018944541347,8.5,1008.5,0,0,"W"
42.0141892318622,57.0816623077822,15.648776592152,63.5807714551389,789.682509645287,15.4617058972338,8.5,1009.3,0,0.4,"W"
327.926491263116,289.875169625741,62.3296430615175,191.522029051279,4122.99953875249,6.52676116357274,5.8,1009.9,0,0.2,"W"
204.958565541695,259.098332319184,72.3797987718818,120.211142476028,2968.82008225781,9.25571792266932,5.3,1009.4,0,0.7,"W"
78.601994536557,185.260624358496,13.150754926639,52.344454237515,1037.85096962139,28.3396794479991,8.3,1009.3,0,1.8,"S"
77.0081966868755,112.984754213891,8.22066740737346,72.5193854693874,1547.62324531716,12.4117118306123,5,1009.4,0,1,"N"
121.711267185392,126.083258307391,37.6392296730109,83.1511609404349,2637.23562057859,2.42297053611483,2.9,1009.2,0,0.6,"E"
89.8916409245918,121.919700876501,12.4966110309889,77.7702516098507,1306.79066322462,8.219088117887,2.2,1009,0,1.6,"W"
154.363175182255,192.34047025316,26.7161869137214,87.2354464984628,2784.78675057631,5.85277222356317,3.3,1008.9,0,1.6,"E"
90.7573437217428,127.346103123044,22.1805943089881,58.4849598919074,1819.43418222949,12.2396654804806,1.2,1008.3,0,0.4,"S"
172.478667683845,249.48637314063,40.4819084144539,120.156801489833,2992.2374990583,4.46940473948145,0.9,1008.5,0,1.4,"N"
90.4789071038224,80.7449437694057,14.980171656325,88.090541916237,2783.54204723449,4.10185206432371,0.5,1008.6,0,0.9,"E"
383.478571771809,599.652327563523,44.879588871859,200.472830235436,3169.70010698583,2.45733631605676,-0.4,1008.4,0,0.1,"E"
90.1947089917793,73.8509687687841,30.987429891494,144.612995454679,2022.9958025434,5.53626148910643,2.6,1008.7,0,0,"N"
157.831606380542,177.389534229102,10.7659554983869,69.6568309222821,1666.79883632037,17.4342135848479,8.9,1008.7,0,0.9,"E"
86.2571738034753,154.794891018692,22.2849995297322,102.41194770618,1811.53211397732,15.9338112759941,9.4,1007.9,0,1.1,"E"
44.7130267077368,90.3123612947712,16.3866431708302,53.2670836594795,1028.54663118253,34.2712865094078,10.5,1007.2,0,1,"E"
69.0771276736891,90.6740280598597,8.33264865730226,47.734145316033,1401.63318285191,27.794429931076,14.7,1005.5,0,3.2,"E"
89.1919750359932,180.687144596416,12.5011689206322,35.2254983908276,1480.1402813851,23.4893377327704,16,1003.2,0,2.7,"S"
40.8022994124288,64.2245405624312,11.2869155771959,38.9830564681293,490.973052514763,159.981706720487,17.9,1001.8,0,2.5,"S"
97.9322893286487,92.6012914546939,16.9102075556096,65.2275804447204,1607.5663943576,24.4240062785108,18.1,1000.5,0,1.8,"S"
25.5730877619816,56.7667062751908,9.73496173305596,23.8099403052728,270.294453150367,104.781320258697,19.5,999.3,0,3,"S"
65.1507657875835,136.03724729439,18.6151120315047,75.7433684119143,1271.9836928864,65.8890088103567,19.1,998.9,0,0.9,"S"
47.8095808916015,55.9844800827712,3.21767149933206,31.3383242284001,747.616657205003,36.8036918545975,17.3,998.5,0,0.4,"S"
147.332139466735,136.129063893955,9.1579832484476,61.670064180673,1925.81087216484,22.0363903066432,12.5,998.9,0,0.7,"N"
57.5331714139544,64.0288675226108,15.0689293968975,66.1476383595382,1196.79138822083,12.3018151815198,11.2,999.4,0,1,"N"
93.7157713404354,114.965746429253,10.9934443639307,73.3857526298261,1466.52742729106,14.2101574827178,10.2,999.6,0,0.5,"N"
76.9402562082965,82.2972649746832,7.57818128988655,70.5958091319714,1705.98945580476,8.55463354477455,8.6,999.5,0,0.6,"N"
104.577256475737,152.898315333635,11.841154393627,78.9325149442034,2209.92332057848,6.29461343935409,8.1,1000.1,0,0.8,"E"
170.872165237802,138.47579032546,19.4979528337334,102.590683352465,2220.30335840896,11.7028158028998,7,1000,0,0.4,"S"
143.334083046024,184.163332496143,14.5724369759325,137.930834940976,1640.444419508,2.84256872569949,5.4,1000,0,0.9,"E"
113.828613828485,148.585077956188,37.5209101307107,60.033499435532,1396.88132621895,66.3357542100779,5.3,1000.2,0,0.9,"W"
122.236244698776,150.330501244756,22.229820747954,153.048043966042,1667.60354967297,7.51876345556187,4.1,999.9,0,0,"W"
194.37240861178,168.554783243108,42.3352032223409,133.223289955297,3497.52735763504,21.1564957393994,3.5,999.8,0,0.6,"S"
89.971644268081,91.3427216862275,7.48887179034271,61.8321201277057,1449.02398274086,7.88160028504005,3.4,1000.2,0,1,"W"
162.258741161818,186.418153404015,9.10754306292649,115.283993545294,2455.00394088672,8.96639655304037,3.4,1001,0,0.2,"W"
139.90629951996,161.917353600581,25.6179517463636,118.170626431855,2820.44338913182,2.53748905634585,3.5,1001.6,0,0.7,"E"
193.113445931094,222.238521090288,25.9082613226278,79.5454578856902,2093.97312938301,11.4321576997845,6.6,1002.2,0,0.1,"S"
269.082804858001,344.344905963107,22.0454798685384,83.4110136575356,2715.05058996302,12.3786519570935,11.6,1002.3,0,1,"E"
146.864677309963,113.763965996504,16.0659599849731,70.1088127809277,1986.89864311389,17.9688276041806,16.6,1002.6,0,1,"S"
116.391460383669,159.324130903332,13.8074956335217,38.3322935268639,1072.92109020362,81.6274837893432,21.2,1002,0,3.1,"S"
82.893975277613,147.117034798021,22.8318508258921,50.1785752476614,783.568080310955,84.4479059385999,21.7,1001.1,0,2.9,"S"
35.3861965039688,62.4775909451131,15.3075606485095,34.0322843670274,644.891816041993,85.2384193434019,17.2,1001,0,3.5,"S"
146.054883137032,149.920421372951,48.0256392360864,40.5868987647647,993.690876457273,278.29614571076,13.8,1001.2,0,4.9,"S"
75.2951988949353,110.108720094071,40.8139402620221,31.8537329848387,1623.7105462053,175.922415495143,11.9,1001.5,0,5.1,"E"
119.275065492309,219.453394929591,40.3704029583858,69.9026813537171,1537.21807415822,61.201573432059,10.9,1001.7,0,2.4,"S"
108.284780117789,192.109723192393,36.3481122995003,95.6276513588317,2241.11992240169,20.8596776062206,9.9,1001.9,0,1.6,"S"
265.212919378833,273.555765148848,33.0796626365905,57.2607345105717,2936.98516294232,31.7955702877342,9.2,1002.4,0,1.3,"S"
106.323726571992,143.18804823091,16.8609738854051,85.2591203217552,2631.3802351385,8.82479480625898,8.4,1002.4,0,1.9,"E"
99.5113620944817,169.034492898852,22.6722195168523,95.491036559293,2264.24483227026,4.98290338980729,7.2,1002.2,0,3,"E"
84.0220630660689,75.8289694629085,15.3990716960046,80.2504603590254,1841.46296821643,16.2057891924966,6,1002,0,1.9,"E"
108.429819919953,144.552568080044,14.5994018194201,52.1732239900607,2829.70629254468,23.5511979857543,5.9,1001.1,0,1,"S"
167.728603031983,340.084832777019,15.7384057130091,125.015193857141,2350.78966289104,2.87140082392286,5.3,999.2,0,0.4,"S"
229.647391108046,145.665729140457,29.7851887932011,107.072786334002,4470.24830358281,5.03229670643962,4.4,997.9,0,0,"S"
735.919736532457,472.503193085715,100.395810847182,208.044565048639,6509.81634965568,5.15139420574386,3,996.9,0,0.1,"N"
236.681912458951,220.816206865253,19.1014909409185,133.043180336704,3010.66920343437,2.74863123745132,2.6,995.9,0,1.2,"E"
312.375270585818,342.499865281966,40.710242453652,149.433915747403,4378.33262631512,6.20637387616704,2.3,994.7,0,0.9,"E"
315.929704459606,484.18122033977,10.7902511553906,199.364167172914,4467.65086696666,1.54343135860089,1.7,993.7,0,0,"E"
111.704168104114,161.318021487192,23.6092493905515,73.3377111955699,2459.16564828074,7.95127375089392,2.4,993.9,0,1.7,"N"
196.905705297043,229.518265007645,33.2114302489701,125.417098607752,2227.41393423381,4.76947431880478,4,994.1,0,1.4,"N"
548.889912179812,450.016020774247,94.867462289018,121.421331860681,4535.21391616018,4.12028494566986,5,994.7,0,1.7,"E"
129.365187865305,211.508061786274,14.4065991078377,119.603603084879,2294.33954660361,4.37955648501965,7,996,0,0.4,"S"
22.5012841823646,61.6198283231208,10.1930452113306,22.8883279414176,623.959068260634,136.504683083762,14.3,997.3,0,5.3,"N"
6.40518269605264,22.6571940048441,2.1842790261983,5.9227055302173,175.463163469042,458.556912444769,17.3,999.6,0,7.5,"N"
6.47859849422391,38.6096568146331,4.15129625943323,18.4050477919952,285.875036831759,121.127503611629,13.8,1002.9,0,6.1,"N"
4.47084178587016,28.0642273841625,1.87490978967944,5.38778170850733,131.054259875503,1103.29111317784,11.7,1005.8,0,9.2,"N"
5.10957571011919,17.5907434083994,5.70289948037632,8.88086633877786,165.685105611044,192.533696310101,9.9,1008.5,0,6.4,"N"
9.76093718130532,33.2188749730054,5.43696394876425,11.4589101615194,210.4724049443,157.133365261062,9.5,1009.8,0,7.1,"N"
34.7174406191535,52.9746610670696,15.1441416303927,26.5944879153496,381.057998336611,93.8369939151531,9.7,1011.1,0,4.7,"N"
14.7081867896531,41.3164295290272,3.49090304837517,14.5810564115856,287.880838256881,73.1127786077754,10,1012.8,0,6.2,"N"
3.41699427535488,11.6437810296695,3.32349495318036,11.927716614194,201.026634568648,111.669044008742,8.9,1014.7,0,6.5,"N"
9.62428108069018,20.3287161751678,4.1937033482797,16.1038984303907,256.741800671362,131.861877112186,7.9,1017.5,0,5.2,"N"
3.17522919807297,15.1724652390102,2.29805165746151,5.40877896120172,110.90840273137,984.449839267105,6.9,1019.2,0,7.1,"N"
2.4508247455348,9.76334273898848,2.69467949205184,3.62081570586597,92.412813872845,783.066724452602,6.1,1021,0,8.8,"N"
18.6824302103522,54.4383102270721,5.66942491960643,22.3597097951197,421.936623969636,30.9129450403775,5.6,1022.6,0,4.5,"N"
23.0290196420347,33.7318139001518,8.68992934115613,26.1985254244076,912.487853810447,40.2803967003553,5.3,1023.1,0,2.4,"N"
22.6401993629354,25.0796257278823,7.79960753048051,32.234534156148,690.532116252303,23.6881477923659,4.3,1023.4,0,1.6,"N"
142.952800302861,106.751091778004,38.7643908445749,71.9080511142195,2391.66019856451,14.3087551603129,2.1,1022.9,0,1.6,"E"
87.6384576736156,89.3405230260094,21.2641017088191,56.4878847530328,1649.61878544401,2.4977780349533,0.2,1023.2,0,0.5,"E"
28.0710323045228,41.313482105817,15.8574298849772,52.9816441542043,806.968394833068,14.358980563097,-1.6,1023.1,0,0,"N"
30.7643989748545,29.9405471185588,6.53666601440077,79.6189610121617,1131.64464195932,4.0091194192314,-1.9,1024,0,0,"N"
242.914909233995,205.455405384432,66.126455364145,110.015158021046,3473.97921768243,3.24716066823454,-2.8,1024.1,0,0,"N"
82.2221652650234,90.5405921649763,29.5886833125967,99.2829275337807,1818.94920288658,8.86887301122223,-2.1,1024.4,0,0.1,"N"
50.3411195162025,67.2384676200916,12.8561296618753,47.3522311387514,1157.98726694492,60.9983093130054,3.7,1025.4,0,3,"W"
